offset,acc,n,subject
3.25,0.5714285714285714,14,58
3.5,0.7142857142857143,14,58
3.75,0.6428571428571429,14,58
4.0,0.5714285714285714,14,58
0.5,0.5,14,59
0.75,0.5,14,59
1.0,0.5714285714285714,14,59
1.25,0.5,14,59
1.5,0.42857142857142855,14,59
1.75,0.42857142857142855,14,59
2.0,0.5,14,59
2.25,0.5,14,59
2.5,0.5,14,59
2.75,0.5,14,59
3.0,0.5,14,59
3.25,0.5,14,59
3.5,0.35714285714285715,14,59
3.75,0.35714285714285715,14,59
4.0,0.42857142857142855,14,59
0.5,0.7142857142857143,14,60
0.75,0.7142857142857143,14,60
1.0,0.7142857142857143,14,60
1.25,0.7142857142857143,14,60
1.5,0.7142857142857143,14,60
1.75,0.7142857142857143,14,60
2.0,0.7142857142857143,14,60
2.25,0.8571428571428571,14,60
2.5,0.9285714285714286,14,60
2.75,0.8571428571428571,14,60
3.0,0.7857142857142857,14,60
3.25,0.7857142857142857,14,60
3.5,0.7857142857142857,14,60
3.75,0.7142857142857143,14,60
4.0,0.7142857142857143,14,60
0.5,0.42857142857142855,14,61
0.75,0.35714285714285715,14,61
1.0,0.2857142857142857,14,61
1.25,0.42857142857142855,14,61
1.5,0.5714285714285714,14,61
1.75,0.7142857142857143,14,61
2.0,0.7142857142857143,14,61
2.25,0.6428571428571429,14,61
2.5,0.7857142857142857,14,61
2.75,0.8571428571428571,14,61
3.0,0.7857142857142857,14,61
3.25,0.7142857142857143,14,61
3.5,0.5714285714285714,14,61
3.75,0.6428571428571429,14,61
4.0,0.5714285714285714,14,61
0.5,0.6428571428571429,14,62
0.75,0.5714285714285714,14,62
1.0,0.6428571428571429,14,62
1.25,0.6428571428571429,14,62
1.5,0.6428571428571429,14,62
1.75,0.6428571428571429,14,62
2.0,0.6428571428571429,14,62
2.25,0.7142857142857143,14,62
2.5,0.9285714285714286,14,62
2.75,0.9285714285714286,14,62
3.0,0.9285714285714286,14,62
3.25,0.9285714285714286,14,62
3.5,0.9285714285714286,14,62
3.75,0.8571428571428571,14,62
4.0,0.9285714285714286,14,62
0.5,0.42857142857142855,14,63
0.75,0.42857142857142855,14,63
1.0,0.42857142857142855,14,63
1.25,0.42857142857142855,14,63
1.5,0.42857142857142855,14,63
1.75,0.42857142857142855,14,63
2.0,0.42857142857142855,14,63
2.25,0.42857142857142855,14,63
2.5,0.42857142857142855,14,63
2.75,0.42857142857142855,14,63
3.0,0.42857142857142855,14,63
3.25,0.42857142857142855,14,63
3.5,0.42857142857142855,14,63
3.75,0.42857142857142855,14,63
4.0,0.42857142857142855,14,63
0.5,0.5,14,64
0.75,0.42857142857142855,14,64
1.0,0.42857142857142855,14,64
1.25,0.35714285714285715,14,64
1.5,0.2857142857142857,14,64
1.75,0.42857142857142855,14,64
2.0,0.5714285714285714,14,64
2.25,0.5,14,64
2.5,0.35714285714285715,14,64
2.75,0.42857142857142855,14,64
3.0,0.42857142857142855,14,64
3.25,0.35714285714285715,14,64
3.5,0.42857142857142855,14,64
3.75,0.42857142857142855,14,64
4.0,0.35714285714285715,14,64
0.5,0.6428571428571429,14,65
0.75,0.6428571428571429,14,65
1.0,0.5714285714285714,14,65
1.25,0.5,14,65
1.5,0.5714285714285714,14,65
1.75,0.7857142857142857,14,65
2.0,0.7857142857142857,14,65
2.25,0.8571428571428571,14,65
2.5,0.9285714285714286,14,65
2.75,0.8571428571428571,14,65
3.0,0.6428571428571429,14,65
3.25,0.6428571428571429,14,65
3.5,0.7142857142857143,14,65
3.75,0.6428571428571429,14,65
4.0,0.7142857142857143,14,65
0.5,0.5714285714285714,14,66
0.75,0.5714285714285714,14,66
1.0,0.6428571428571429,14,66
1.25,0.5,14,66
1.5,0.5714285714285714,14,66
1.75,0.5,14,66
2.0,0.35714285714285715,14,66
2.25,0.42857142857142855,14,66
2.5,0.42857142857142855,14,66
2.75,0.5,14,66
3.0,0.2857142857142857,14,66
3.25,0.5,14,66
3.5,0.5,14,66
3.75,0.5,14,66
4.0,0.5,14,66
0.5,0.2857142857142857,14,67
0.75,0.2857142857142857,14,67
1.0,0.2857142857142857,14,67
1.25,0.5,14,67
1.5,0.21428571428571427,14,67
1.75,0.2857142857142857,14,67
2.0,0.42857142857142855,14,67
2.25,0.5,14,67
2.5,0.2857142857142857,14,67
2.75,0.35714285714285715,14,67
3.0,0.2857142857142857,14,67
3.25,0.5,14,67
3.5,0.42857142857142855,14,67
3.75,0.5,14,67
4.0,0.5714285714285714,14,67
0.5,0.35714285714285715,14,68
0.75,0.35714285714285715,14,68
1.0,0.35714285714285715,14,68
1.25,0.42857142857142855,14,68
1.5,0.5,14,68
1.75,0.6428571428571429,14,68
2.0,0.5714285714285714,14,68
2.25,0.6428571428571429,14,68
2.5,0.5,14,68
2.75,0.5,14,68
3.0,0.6428571428571429,14,68
3.25,0.42857142857142855,14,68
3.5,0.6428571428571429,14,68
3.75,0.5714285714285714,14,68
4.0,0.42857142857142855,14,68
0.5,0.5,14,69
0.75,0.35714285714285715,14,69
1.0,0.42857142857142855,14,69
1.25,0.42857142857142855,14,69
1.5,0.5,14,69
1.75,0.5714285714285714,14,69
2.0,0.5,14,69
2.25,0.5714285714285714,14,69
2.5,0.5,14,69
2.75,0.5,14,69
3.0,0.6428571428571429,14,69
3.25,0.5714285714285714,14,69
3.5,0.5714285714285714,14,69
3.75,0.5,14,69
4.0,0.5,14,69
0.5,0.5714285714285714,14,70
0.75,0.5714285714285714,14,70
1.0,0.6428571428571429,14,70
1.25,0.5714285714285714,14,70
1.5,0.8571428571428571,14,70
1.75,0.7142857142857143,14,70
2.0,0.7857142857142857,14,70
2.25,0.7142857142857143,14,70
2.5,0.7857142857142857,14,70
2.75,0.8571428571428571,14,70
3.0,0.7142857142857143,14,70
3.25,0.7142857142857143,14,70
3.5,0.6428571428571429,14,70
3.75,0.5714285714285714,14,70
4.0,0.7142857142857143,14,70
0.5,0.5714285714285714,14,71
0.75,0.5714285714285714,14,71
1.0,0.5714285714285714,14,71
1.25,0.5714285714285714,14,71
1.5,0.5714285714285714,14,71
1.75,0.5714285714285714,14,71
2.0,0.5714285714285714,14,71
2.25,0.5714285714285714,14,71
2.5,0.5,14,71
2.75,0.5,14,71
3.0,0.42857142857142855,14,71
3.25,0.42857142857142855,14,71
3.5,0.42857142857142855,14,71
3.75,0.5,14,71
4.0,0.5,14,71
0.5,0.5,14,72
0.75,0.5714285714285714,14,72
1.0,0.6428571428571429,14,72
1.25,0.6428571428571429,14,72
1.5,0.6428571428571429,14,72
1.75,0.7142857142857143,14,72
2.0,0.7857142857142857,14,72
2.25,0.7857142857142857,14,72
2.5,0.6428571428571429,14,72
2.75,0.7142857142857143,14,72
3.0,0.8571428571428571,14,72
3.25,0.8571428571428571,14,72
3.5,0.7142857142857143,14,72
3.75,0.8571428571428571,14,72
4.0,0.8571428571428571,14,72
0.5,0.5714285714285714,14,73
0.75,0.5714285714285714,14,73
1.0,0.5,14,73
1.25,0.5714285714285714,14,73
1.5,0.5714285714285714,14,73
1.75,0.6428571428571429,14,73
2.0,0.6428571428571429,14,73
2.25,0.7142857142857143,14,73
2.5,0.7142857142857143,14,73
2.75,0.7142857142857143,14,73
3.0,0.7857142857142857,14,73
3.25,0.7142857142857143,14,73
3.5,0.6428571428571429,14,73
3.75,0.6428571428571429,14,73
4.0,0.7142857142857143,14,73
0.5,0.6428571428571429,14,74
0.75,0.6428571428571429,14,74
1.0,0.6428571428571429,14,74
1.25,0.7142857142857143,14,74
1.5,0.7142857142857143,14,74
1.75,0.7142857142857143,14,74
2.0,0.7142857142857143,14,74
2.25,0.6428571428571429,14,74
2.5,0.6428571428571429,14,74
2.75,0.5714285714285714,14,74
3.0,0.42857142857142855,14,74
3.25,0.5714285714285714,14,74
3.5,0.6428571428571429,14,74
3.75,0.5,14,74
4.0,0.35714285714285715,14,74
0.5,0.5714285714285714,14,75
0.75,0.5714285714285714,14,75
1.0,0.5,14,75
1.25,0.7142857142857143,14,75
1.5,0.8571428571428571,14,75
1.75,0.9285714285714286,14,75
2.0,0.9285714285714286,14,75
2.25,0.9285714285714286,14,75
2.5,0.8571428571428571,14,75
2.75,0.9285714285714286,14,75
3.0,0.9285714285714286,14,75
3.25,0.9285714285714286,14,75
3.5,0.8571428571428571,14,75
3.75,0.6428571428571429,14,75
4.0,0.5714285714285714,14,75
0.5,0.42857142857142855,14,76
0.75,0.42857142857142855,14,76
1.0,0.42857142857142855,14,76
1.25,0.42857142857142855,14,76
1.5,0.42857142857142855,14,76
1.75,0.42857142857142855,14,76
2.0,0.42857142857142855,14,76
2.25,0.42857142857142855,14,76
2.5,0.42857142857142855,14,76
2.75,0.42857142857142855,14,76
3.0,0.42857142857142855,14,76
3.25,0.42857142857142855,14,76
3.5,0.42857142857142855,14,76
3.75,0.42857142857142855,14,76
4.0,0.42857142857142855,14,76
0.5,0.5714285714285714,14,77
0.75,0.5,14,77
1.0,0.42857142857142855,14,77
1.25,0.42857142857142855,14,77
1.5,0.42857142857142855,14,77
1.75,0.42857142857142855,14,77
2.0,0.5714285714285714,14,77
2.25,0.5,14,77
2.5,0.42857142857142855,14,77
2.75,0.42857142857142855,14,77
3.0,0.42857142857142855,14,77
3.25,0.2857142857142857,14,77
3.5,0.2857142857142857,14,77
3.75,0.35714285714285715,14,77
4.0,0.5,14,77
0.5,0.42857142857142855,14,78
0.75,0.2857142857142857,14,78
1.0,0.2857142857142857,14,78
1.25,0.5,14,78
1.5,0.5714285714285714,14,78
1.75,0.7142857142857143,14,78
2.0,0.7142857142857143,14,78
2.25,0.7857142857142857,14,78
2.5,0.7142857142857143,14,78
2.75,0.7142857142857143,14,78
3.0,0.7857142857142857,14,78
3.25,0.7142857142857143,14,78
3.5,0.6428571428571429,14,78
3.75,0.7142857142857143,14,78
4.0,0.5714285714285714,14,78
0.5,0.5,14,79
0.75,0.5714285714285714,14,79
1.0,0.5714285714285714,14,79
1.25,0.5714285714285714,14,79
1.5,0.5,14,79
1.75,0.42857142857142855,14,79
2.0,0.5,14,79
2.25,0.5,14,79
2.5,0.5714285714285714,14,79
2.75,0.5714285714285714,14,79
3.0,0.5,14,79
3.25,0.5714285714285714,14,79
3.5,0.6428571428571429,14,79
3.75,0.6428571428571429,14,79
4.0,0.5714285714285714,14,79
0.5,0.7857142857142857,14,80
0.75,0.7857142857142857,14,80
1.0,0.7142857142857143,14,80
1.25,0.5714285714285714,14,80
1.5,0.6428571428571429,14,80
1.75,0.6428571428571429,14,80
2.0,0.5714285714285714,14,80
2.25,0.5714285714285714,14,80
2.5,0.5714285714285714,14,80
2.75,0.5714285714285714,14,80
3.0,0.42857142857142855,14,80
3.25,0.5714285714285714,14,80
3.5,0.5,14,80
3.75,0.42857142857142855,14,80
4.0,0.5,14,80
0.5,0.5,14,81
0.75,0.7142857142857143,14,81
1.0,0.6428571428571429,14,81
1.25,0.5714285714285714,14,81
1.5,0.6428571428571429,14,81
1.75,0.5714285714285714,14,81
2.0,0.7142857142857143,14,81
2.25,0.6428571428571429,14,81
2.5,0.6428571428571429,14,81
2.75,0.5714285714285714,14,81
3.0,0.5,14,81
3.25,0.5,14,81
3.5,0.5,14,81
3.75,0.42857142857142855,14,81
4.0,0.42857142857142855,14,81
0.5,0.5,14,82
0.75,0.5714285714285714,14,82
1.0,0.5714285714285714,14,82
1.25,0.5714285714285714,14,82
1.5,0.5714285714285714,14,82
1.75,0.6428571428571429,14,82
2.0,0.6428571428571429,14,82
2.25,0.6428571428571429,14,82
2.5,0.7142857142857143,14,82
2.75,0.5,14,82
3.0,0.6428571428571429,14,82
3.25,0.6428571428571429,14,82
3.5,0.5714285714285714,14,82
3.75,0.5,14,82
4.0,0.42857142857142855,14,82
0.5,0.7142857142857143,14,83
0.75,0.7142857142857143,14,83
1.0,0.6428571428571429,14,83
1.25,0.5,14,83
1.5,0.5714285714285714,14,83
1.75,0.5,14,83
2.0,0.5,14,83
2.25,0.5714285714285714,14,83
2.5,0.5,14,83
2.75,0.5714285714285714,14,83
3.0,0.5,14,83
3.25,0.6428571428571429,14,83
3.5,0.5,14,83
3.75,0.5,14,83
4.0,0.5,14,83
0.5,0.5714285714285714,14,84
0.75,0.5,14,84
1.0,0.35714285714285715,14,84
1.25,0.2857142857142857,14,84
1.5,0.5,14,84
1.75,0.5714285714285714,14,84
2.0,0.5,14,84
2.25,0.5714285714285714,14,84
2.5,0.42857142857142855,14,84
2.75,0.5714285714285714,14,84
3.0,0.6428571428571429,14,84
3.25,0.6428571428571429,14,84
3.5,0.5,14,84
3.75,0.42857142857142855,14,84
4.0,0.5714285714285714,14,84
0.5,0.5,14,85
0.75,0.6428571428571429,14,85
1.0,0.5714285714285714,14,85
1.25,0.9285714285714286,14,85
1.5,0.9285714285714286,14,85
1.75,0.9285714285714286,14,85
2.0,0.9285714285714286,14,85
2.25,0.8571428571428571,14,85
2.5,0.7857142857142857,14,85
2.75,0.8571428571428571,14,85
3.0,0.6428571428571429,14,85
3.25,0.6428571428571429,14,85
3.5,0.7142857142857143,14,85
3.75,0.5,14,85
4.0,0.5,14,85
0.5,0.5,14,86
0.75,0.6428571428571429,14,86
1.0,0.42857142857142855,14,86
1.25,0.5,14,86
1.5,0.7142857142857143,14,86
1.75,0.7142857142857143,14,86
2.0,0.7857142857142857,14,86
2.25,0.7142857142857143,14,86
2.5,0.6428571428571429,14,86
2.75,0.6428571428571429,14,86
3.0,0.42857142857142855,14,86
3.25,0.5,14,86
3.5,0.42857142857142855,14,86
3.75,0.5,14,86
4.0,0.5,14,86
0.5,0.42857142857142855,14,87
0.75,0.5714285714285714,14,87
1.0,0.5714285714285714,14,87
1.25,0.5714285714285714,14,87
1.5,0.5,14,87
1.75,0.35714285714285715,14,87
2.0,0.35714285714285715,14,87
2.25,0.42857142857142855,14,87
2.5,0.42857142857142855,14,87
2.75,0.2857142857142857,14,87
3.0,0.35714285714285715,14,87
3.25,0.42857142857142855,14,87
3.5,0.42857142857142855,14,87
3.75,0.42857142857142855,14,87
4.0,0.5,14,87
0.5,0.5714285714285714,14,89
0.75,0.5714285714285714,14,89
1.0,0.5714285714285714,14,89
1.25,0.5714285714285714,14,89
1.5,0.6428571428571429,14,89
1.75,0.6428571428571429,14,89
2.0,0.5714285714285714,14,89
2.25,0.42857142857142855,14,89
2.5,0.6428571428571429,14,89
2.75,0.6428571428571429,14,89
3.0,0.5714285714285714,14,89
3.25,0.42857142857142855,14,89
3.5,0.5,14,89
3.75,0.5,14,89
4.0,0.42857142857142855,14,89
0.5,0.5,14,90
0.75,0.5714285714285714,14,90
1.0,0.5,14,90
1.25,0.35714285714285715,14,90
1.5,0.35714285714285715,14,90
1.75,0.42857142857142855,14,90
2.0,0.5714285714285714,14,90
2.25,0.5,14,90
2.5,0.5,14,90
2.75,0.5714285714285714,14,90
3.0,0.5,14,90
3.25,0.6428571428571429,14,90
3.5,0.5714285714285714,14,90
3.75,0.5,14,90
4.0,0.5,14,90
0.5,0.42857142857142855,14,91
0.75,0.35714285714285715,14,91
1.0,0.5714285714285714,14,91
1.25,0.5714285714285714,14,91
1.5,0.5714285714285714,14,91
1.75,0.42857142857142855,14,91
2.0,0.5,14,91
2.25,0.5714285714285714,14,91
2.5,0.6428571428571429,14,91
2.75,0.5714285714285714,14,91
3.0,0.6428571428571429,14,91
3.25,0.6428571428571429,14,91
3.5,0.5,14,91
3.75,0.6428571428571429,14,91
4.0,0.5714285714285714,14,91
0.5,0.42857142857142855,14,93
0.75,0.5714285714285714,14,93
1.0,0.5714285714285714,14,93
1.25,0.5714285714285714,14,93
1.5,0.5714285714285714,14,93
1.75,0.5714285714285714,14,93
2.0,0.5,14,93
2.25,0.6428571428571429,14,93
2.5,0.6428571428571429,14,93
2.75,0.6428571428571429,14,93
3.0,0.6428571428571429,14,93
3.25,0.6428571428571429,14,93
3.5,0.6428571428571429,14,93
3.75,0.6428571428571429,14,93
4.0,0.7142857142857143,14,93
0.5,0.5,14,94
0.75,0.5,14,94
1.0,0.5714285714285714,14,94
1.25,0.5,14,94
1.5,0.42857142857142855,14,94
1.75,0.5,14,94
2.0,0.5714285714285714,14,94
2.25,0.5714285714285714,14,94
2.5,0.5,14,94
2.75,0.5,14,94
3.0,0.5,14,94
3.25,0.5714285714285714,14,94
3.5,0.7857142857142857,14,94
3.75,0.6428571428571429,14,94
4.0,0.6428571428571429,14,94
0.5,0.5,14,95
0.75,0.5,14,95
1.0,0.5,14,95
1.25,0.5,14,95
1.5,0.5,14,95
1.75,0.5,14,95
2.0,0.5,14,95
2.25,0.5,14,95
2.5,0.5,14,95
2.75,0.5,14,95
3.0,0.5,14,95
3.25,0.5,14,95
3.5,0.5,14,95
3.75,0.5,14,95
4.0,0.5,14,95
0.5,0.35714285714285715,14,96
0.75,0.2857142857142857,14,96
1.0,0.35714285714285715,14,96
1.25,0.5714285714285714,14,96
1.5,0.5,14,96
1.75,0.6428571428571429,14,96
2.0,0.5,14,96
2.25,0.42857142857142855,14,96
2.5,0.5714285714285714,14,96
2.75,0.5,14,96
3.0,0.5,14,96
3.25,0.42857142857142855,14,96
3.5,0.42857142857142855,14,96
3.75,0.5,14,96
4.0,0.7142857142857143,14,96
0.5,0.5714285714285714,14,97
0.75,0.7857142857142857,14,97
1.0,0.7142857142857143,14,97
1.25,0.42857142857142855,14,97
1.5,0.42857142857142855,14,97
1.75,0.42857142857142855,14,97
2.0,0.35714285714285715,14,97
2.25,0.2857142857142857,14,97
2.5,0.42857142857142855,14,97
2.75,0.42857142857142855,14,97
3.0,0.5,14,97
3.25,0.6428571428571429,14,97
3.5,0.5714285714285714,14,97
3.75,0.6428571428571429,14,97
4.0,0.6428571428571429,14,97
0.5,0.5,14,98
0.75,0.5,14,98
1.0,0.5,14,98
1.25,0.35714285714285715,14,98
1.5,0.2857142857142857,14,98
1.75,0.42857142857142855,14,98
2.0,0.5,14,98
2.25,0.5714285714285714,14,98
2.5,0.7142857142857143,14,98
2.75,0.7142857142857143,14,98
3.0,0.7142857142857143,14,98
3.25,0.7142857142857143,14,98
3.5,0.7142857142857143,14,98
3.75,0.6428571428571429,14,98
4.0,0.7142857142857143,14,98
0.5,0.42857142857142855,14,99
0.75,0.42857142857142855,14,99
1.0,0.42857142857142855,14,99
1.25,0.42857142857142855,14,99
1.5,0.42857142857142855,14,99
1.75,0.42857142857142855,14,99
2.0,0.42857142857142855,14,99
2.25,0.42857142857142855,14,99
2.5,0.5,14,99
2.75,0.5,14,99
3.0,0.5,14,99
3.25,0.5714285714285714,14,99
3.5,0.5714285714285714,14,99
3.75,0.5714285714285714,14,99
4.0,0.6428571428571429,14,99
0.5,0.6428571428571429,14,101
0.75,0.35714285714285715,14,101
1.0,0.5714285714285714,14,101
1.25,0.6428571428571429,14,101
1.5,0.5,14,101
1.75,0.5,14,101
2.0,0.5714285714285714,14,101
2.25,0.6428571428571429,14,101
2.5,0.5714285714285714,14,101
2.75,0.5,14,101
3.0,0.5,14,101
3.25,0.42857142857142855,14,101
3.5,0.5,14,101
3.75,0.5714285714285714,14,101
4.0,0.35714285714285715,14,101
0.5,0.5714285714285714,14,102
0.75,0.7142857142857143,14,102
1.0,0.6428571428571429,14,102
1.25,0.7142857142857143,14,102
1.5,0.6428571428571429,14,102
1.75,0.6428571428571429,14,102
2.0,0.7857142857142857,14,102
2.25,0.8571428571428571,14,102
2.5,0.7142857142857143,14,102
2.75,0.7142857142857143,14,102
3.0,0.7142857142857143,14,102
3.25,0.7142857142857143,14,102
3.5,0.6428571428571429,14,102
3.75,0.5,14,102
4.0,0.5,14,102
0.5,0.5714285714285714,14,103
0.75,0.5714285714285714,14,103
1.0,0.5714285714285714,14,103
1.25,0.5714285714285714,14,103
1.5,0.5,14,103
1.75,0.5,14,103
2.0,0.5,14,103
2.25,0.42857142857142855,14,103
2.5,0.42857142857142855,14,103
2.75,0.35714285714285715,14,103
3.0,0.42857142857142855,14,103
3.25,0.42857142857142855,14,103
3.5,0.42857142857142855,14,103
3.75,0.42857142857142855,14,103
4.0,0.42857142857142855,14,103
0.5,0.6923076923076923,13,104
0.75,0.5384615384615384,13,104
1.0,0.6923076923076923,13,104
1.25,0.5384615384615384,13,104
1.5,0.6153846153846154,13,104
1.75,0.6153846153846154,13,104
2.0,0.38461538461538464,13,104
2.25,0.38461538461538464,13,104
2.5,0.46153846153846156,13,104
2.75,0.5384615384615384,13,104
3.0,0.5384615384615384,13,104
3.25,0.6923076923076923,13,104
3.5,0.7692307692307693,13,104
3.75,0.6923076923076923,13,104
4.0,0.7692307692307693,13,104
0.5,0.5714285714285714,14,105
0.75,0.5714285714285714,14,105
1.0,0.5,14,105
1.25,0.2857142857142857,14,105
1.5,0.35714285714285715,14,105
1.75,0.2857142857142857,14,105
2.0,0.21428571428571427,14,105
2.25,0.42857142857142855,14,105
2.5,0.42857142857142855,14,105
2.75,0.2857142857142857,14,105
3.0,0.42857142857142855,14,105
3.25,0.42857142857142855,14,105
3.5,0.5714285714285714,14,105
3.75,0.5714285714285714,14,105
4.0,0.5,14,105
0.5,0.35714285714285715,14,106
0.75,0.2857142857142857,14,106
1.0,0.35714285714285715,14,106
1.25,0.5,14,106
1.5,0.5,14,106
1.75,0.42857142857142855,14,106
2.0,0.5,14,106
2.25,0.5,14,106
2.5,0.5,14,106
2.75,0.5,14,106
3.0,0.5714285714285714,14,106
3.25,0.6428571428571429,14,106
3.5,0.6428571428571429,14,106
3.75,0.6428571428571429,14,106
4.0,0.7857142857142857,14,106
0.5,0.6428571428571429,14,107
0.75,0.5714285714285714,14,107
1.0,0.6428571428571429,14,107
1.25,0.7142857142857143,14,107
1.5,0.6428571428571429,14,107
1.75,0.6428571428571429,14,107
2.0,0.6428571428571429,14,107
2.25,0.7857142857142857,14,107
2.5,0.6428571428571429,14,107
2.75,0.5714285714285714,14,107
3.0,0.6428571428571429,14,107
3.25,0.5714285714285714,14,107
3.5,0.5714285714285714,14,107
3.75,0.5714285714285714,14,107
4.0,0.6428571428571429,14,107
0.5,0.21428571428571427,14,108
0.75,0.35714285714285715,14,108
1.0,0.42857142857142855,14,108
1.25,0.5,14,108
1.5,0.5,14,108
1.75,0.6428571428571429,14,108
2.0,0.7142857142857143,14,108
2.25,0.6428571428571429,14,108
2.5,0.7142857142857143,14,108
2.75,0.7142857142857143,14,108
3.0,0.7142857142857143,14,108
3.25,0.6428571428571429,14,108
3.5,0.5714285714285714,14,108
3.75,0.5714285714285714,14,108
4.0,0.5714285714285714,14,108
0.5,0.6428571428571429,14,109
0.75,0.5714285714285714,14,109
1.0,0.5714285714285714,14,109
1.25,0.6428571428571429,14,109
1.5,0.42857142857142855,14,109
1.75,0.2857142857142857,14,109
2.0,0.35714285714285715,14,109
2.25,0.35714285714285715,14,109
2.5,0.2857142857142857,14,109
2.75,0.2857142857142857,14,109
3.0,0.5,14,109
3.25,0.35714285714285715,14,109
3.5,0.42857142857142855,14,109
3.75,0.35714285714285715,14,109
4.0,0.42857142857142855,14,109
